SampleID,AccX_ms2,AccY_ms2,AccZ_ms2,GyroX_dps,GyroY_dps,GyroZ_dps,MagX,MagY,MagZ
17106,9.86,2.24,-4.15,83.9,37.2,-78.5,166,-47,-1172
17107,8.54,1.62,-3.72,88.8,40.4,-88.2,171,-50,-1172
17108,7.42,1.04,-2.99,95.3,40.4,-100.7,217,-40,-1155
17109,6.40,0.42,-2.41,102.4,37.2,-110.3,235,-47,-1150
17110,5.69,-0.22,-2.05,107.6,32.5,-114.4,267,-55,-1123
17111,5.58,-0.59,-1.67,110.2,26.7,-113.7,305,-77,-1111
17112,6.05,-1.07,-1.84,109.2,20.0,-113.3,323,-92,-1108
17113,6.37,-1.67,-2.19,101.0,19.0,-113.9,361,-120,-1088
17114,7.24,-2.06,-2.13,89.2,19.8,-107.8,383,-132,-1073
17115,7.96,-2.45,-2.09,75.1,16.4,-100.0,401,-155,-1040
17116,8.55,-2.74,-2.02,59.8,12.2,-94.8,437,-162,-1032
17117,8.84,-2.98,-2.03,43.1,11.0,-86.5,447,-195,-1022
17118,9.87,-3.06,-1.94,13.3,12.5,-59.3,507,-200,-992
17119,10.33,-3.15,-2.03,6.0,7.8,-50.3,505,-205,-975
17120,10.84,-3.14,-2.23,0.9,3.7,-42.3,537,-217,-958
17121,11.34,-2.98,-2.52,-1.3,2.7,-32.9,537,-205,-951
17122,11.21,-2.99,-3.47,-2.1,10.3,-21.4,553,-212,-938
17123,11.82,-2.31,-3.87,3.7,21.8,-12.8,568,-215,-943
17124,13.14,-1.60,-3.36,17.5,20.0,-14.3,566,-205,-931
17125,14.00,-1.39,-3.23,28.3,12.3,-24.4,566,-215,-926
17126,14.47,-1.31,-3.41,28.6,13.7,-26.5,571,-212,-918
17127,14.88,-0.95,-3.52,18.0,20.0,-10.2,563,-212,-921
17128,15.36,-0.31,-3.67,7.1,14.6,19.4,563,-220,-943
17129,15.00,-0.24,-4.14,-4.5,2.8,45.6,551,-202,-933
17130,14.16,-0.23,-4.40,-20.5,-6.1,64.7,543,-210,-946
17131,13.33,0.22,-4.07,-35.6,-12.0,85.2,525,-205,-982
17132,12.04,0.46,-3.45,-46.3,-21.7,106.3,515,-177,-990
17133,10.55,0.27,-3.15,-54.0,-28.7,120.9,460,-182,-1020
17134,9.23,0.10,-3.01,-60.7,-28.3,126.5,440,-162,-1040
17135,8.08,0.01,-2.60,-67.9,-22.1,126.5,381,-162,-1091
17136,7.33,0.11,-2.01,-73.9,-15.5,125.2,346,-147,-1091
17137,6.47,0.27,-1.55,-79.2,-9.8,125.5,310,-120,-1106
17138,5.96,0.33,-1.45,-81.6,-4.9,125.1,272,-115,-1137
17139,5.97,0.62,-1.50,-80.5,-5.4,119.5,250,-97,-1137
17140,5.80,0.89,-1.79,-74.5,-11.3,112.0,196,-82,-1177
17141,6.01,1.23,-1.89,-65.0,-21.2,104.7,176,-67,-1182
17142,6.54,1.67,-1.92,-52.4,-30.5,96.7,138,-75,-1205
17143,7.39,2.05,-2.14,-38.0,-37.1,81.8,95,-85,-1195
17144,8.16,2.29,-2.57,-25.8,-34.9,59.1,60,-97,-1205
17145,8.86,2.62,-2.81,-16.6,-23.1,36.2,60,-107,-1215
17146,9.65,2.98,-2.73,-8.3,-8.9,17.0,42,-107,-1207
17147,10.34,3.21,-3.04,0.9,1.3,-2.5,45,-115,-1236
17148,10.15,2.90,-3.65,8.4,13.3,-22.7,55,-115,-1215
17149,10.09,2.67,-3.86,15.0,27.3,-41.5,57,-112,-1212
17150,10.19,2.74,-3.72,24.2,33.2,-58.9,85,-95,-1197
17151,10.88,3.10,-3.67,40.9,23.1,-73.2,100,-97,-1197
17152,11.31,2.95,-3.72,58.5,10.4,-84.4,116,-87,-1180
17153,11.76,2.44,-3.71,67.2,10.2,-99.3,158,-100,-1192
17154,11.79,1.96,-3.75,65.1,19.3,-116.6,181,-112,-1172
17155,11.94,1.57,-3.80,58.0,28.4,-125.8,217,-122,-1155
17156,12.13,1.38,-3.60,49.9,30.1,-122.9,257,-122,-1128
17157,12.62,1.40,-3.32,45.6,16.7,-114.1,315,-132,-1116
17158,12.46,1.21,-3.63,41.3,-1.2,-103.3,338,-137,-1086
17159,11.69,0.87,-3.85,35.2,-7.2,-88.5,381,-147,-1068
17160,10.47,0.42,-3.45,27.6,0.2,-77.5,406,-157,-1058
17161,9.25,-0.01,-2.62,23.3,12.6,-73.0,428,-177,-1050
17162,7.90,-0.25,-1.69,23.9,23.9,-70.9,455,-172,-1027
17163,6.93,-0.43,-1.14,29.8,30.3,-70.1,472,-175,-1015
17164,6.05,-0.73,-1.18,37.3,32.0,-70.6,497,-175,-1005
17165,5.27,-1.17,-1.49,43.8,32.8,-70.2,505,-182,-987
17166,5.28,-1.32,-1.40,49.5,32.1,-70.8,525,-187,-985
17167,6.63,-1.12,-1.44,57.1,16.6,-74.7,551,-220,-946
17168,7.29,-1.17,-1.66,55.8,9.1,-72.1,568,-222,-938
17169,7.93,-1.44,-1.87,47.8,9.1,-71.0,593,-255,-918
17170,8.75,-1.46,-1.94,33.1,14.0,-66.6,586,-272,-911
17171,9.75,-1.57,-2.30,12.9,19.5,-52.5,596,-277,-875
17172,10.63,-1.61,-2.94,-10.0,22.8,-32.9,623,-272,-862
17173,11.31,-1.35,-3.32,-28.8,22.8,-9.7,636,-250,-872
17174,11.76,-1.01,-3.21,-38.2,16.6,9.7,647,-235,-870
17175,11.66,-0.85,-3.28,-39.0,15.9,23.4,638,-222,-872
17176,11.60,-0.48,-3.61,-33.0,24.0,31.3,647,-185,-887
17177,12.07,0.13,-3.50,-15.5,25.6,31.6,633,-177,-890
17178,12.96,0.49,-3.20,4.6,15.2,19.9,636,-175,-896
17179,14.02,0.63,-3.18,17.3,-0.4,13.1,631,-170,-901
17180,14.63,0.44,-3.47,13.3,-9.5,20.1,611,-172,-918
17181,15.21,0.55,-3.46,-5.1,-13.1,41.3,601,-187,-923
17182,15.05,0.85,-3.61,-28.1,-12.9,72.5,583,-192,-928
17183,14.26,0.98,-3.65,-47.9,-10.8,96.4,571,-185,-948
17184,13.29,1.18,-3.07,-62.7,-13.6,107.9,535,-155,-975
17185,12.11,1.37,-2.18,-70.4,-21.3,115.1,497,-142,-1002
17186,10.74,1.28,-1.31,-73.7,-30.2,120.4,485,-125,-1032
17187,9.58,1.04,-0.75,-75.7,-37.3,121.3,445,-110,-1058
17188,8.59,0.78,-0.74,-79.0,-38.3,119.8,416,-102,-1063
17189,7.70,0.58,-1.01,-83.5,-32.8,116.4,383,-95,-1081
17190,7.01,0.42,-1.08,-90.0,-21.9,113.1,341,-80,-1111
17191,6.42,0.40,-1.02,-95.6,-13.7,110.6,305,-60,-1116
17192,6.28,0.45,-0.97,-97.9,-9.1,109.8,257,-32,-1147
17193,5.96,0.58,-0.96,-93.6,-11.4,109.4,237,-15,-1150
17194,6.39,0.92,-0.74,-82.2,-22.1,107.5,203,0,-1172
17195,6.92,1.26,-0.88,-66.4,-38.7,101.9,178,-20,-1187
17196,7.61,1.51,-1.29,-51.0,-48.1,89.2,151,-25,-1200
17197,8.50,1.83,-1.68,-38.4,-45.9,71.1,123,-37,-1207
17198,9.56,2.22,-2.23,-29.4,-33.8,50.8,97,-57,-1210
17199,10.07,2.51,-2.76,-24.0,-12.7,29.5,72,-65,-1212
17200,10.39,2.71,-2.70,-20.7,10.5,11.0,77,-55,-1218
17201,10.58,3.11,-2.20,-12.5,22.6,-3.7,65,-52,-1228
17202,10.40,3.19,-2.27,1.6,21.5,-18.2,57,-30,-1207
17203,10.19,2.94,-3.11,15.7,16.4,-34.7,80,-45,-1210
17204,10.77,3.07,-3.77,30.9,9.0,-47.9,97,-32,-1212
17205,11.55,3.31,-3.77,47.3,3.8,-59.8,123,-37,-1200
17206,12.06,3.28,-3.54,61.0,6.8,-77.2,131,-57,-1192
17207,12.21,2.92,-3.70,70.0,15.8,-99.5,163,-47,-1187
17208,12.17,2.35,-4.03,71.3,25.8,-118.5,188,-65,-1172
17209,12.13,2.33,-3.68,69.8,31.7,-120.4,245,-70,-1152
17210,12.34,2.39,-3.22,71.0,24.4,-110.0,262,-75,-1147
17211,12.10,2.09,-3.43,71.0,8.6,-97.3,305,-85,-1137
17212,11.33,1.77,-3.59,67.6,0.4,-85.0,333,-97,-1108
17213,9.91,1.16,-3.46,61.4,1.6,-76.2,353,-117,-1096
17214,8.37,0.74,-2.71,56.2,7.4,-71.4,371,-135,-1078
17215,7.24,0.43,-1.91,56.5,10.6,-68.7,391,-152,-1081
17216,6.07,-0.35,-1.51,68.6,11.9,-80.2,416,-172,-1050
17217,5.94,-0.47,-1.34,74.6,13.7,-88.0,445,-195,-1032
17218,6.07,-0.84,-1.50,77.2,15.6,-89.8,455,-220,-1012
17219,6.74,-1.01,-1.61,75.9,15.7,-88.5,472,-245,-1020
17220,7.66,-1.19,-1.78,70.6,11.6,-89.5,490,-247,-1002
17221,8.04,-1.43,-2.28,59.5,9.5,-88.9,502,-285,-987
17222,8.36,-1.68,-2.55,43.6,11.6,-84.2,515,-282,-971
17223,8.66,-1.91,-2.56,24.2,17.2,-75.9,548,-305,-933
17224,9.34,-1.76,-2.35,6.8,19.6,-64.1,551,-310,-911
17225,9.91,-1.62,-2.45,-6.0,14.7,-49.7,568,-317,-911
17226,10.63,-1.55,-2.74,-16.8,7.1,-39.6,586,-312,-893
17227,11.13,-1.42,-3.30,-26.1,3.2,-29.3,593,-307,-877
17228,11.00,-1.63,-3.85,-33.8,10.8,-16.3,628,-295,-877
17229,11.34,-1.31,-3.81,-36.8,23.5,-4.5,636,-272,-852
17230,12.81,-0.30,-3.21,-26.2,17.2,2.6,633,-257,-872
17231,14.21,0.33,-3.07,-8.2,-7.6,5.9,641,-252,-865
17232,14.21,-0.15,-3.91,0.3,-17.9,11.9,633,-252,-875
17233,14.62,-0.12,-4.18,-3.3,-9.5,25.8,626,-252,-880
17234,15.33,0.53,-4.03,-9.5,-3.6,46.7,631,-260,-885
17235,15.21,0.96,-4.30,-13.8,-6.2,71.8,608,-257,-903
17236,14.37,0.98,-4.59,-18.2,-10.0,93.3,578,-230,-933
17237,13.63,1.29,-4.05,-23.1,-14.8,109.9,546,-240,-938
17238,12.65,1.40,-3.16,-29.1,-18.8,122.2,517,-230,-982
17239,11.38,1.38,-2.39,-35.8,-17.4,127.7,485,-215,-1000
17240,9.88,1.12,-2.13,-42.7,-13.8,127.7,442,-197,-1025
17241,8.68,0.77,-1.94,-51.8,-6.7,125.0,406,-210,-1063
17242,7.46,0.56,-1.58,-60.2,-0.2,122.0,356,-190,-1086
17243,6.57,0.59,-1.32,-67.6,1.9,121.6,323,-157,-1088
17244,6.30,0.55,-1.25,-74.7,2.0,121.0,287,-140,-1131
17245,6.20,0.66,-1.30,-80.9,3.3,119.2,250,-125,-1147
17246,6.22,0.91,-1.18,-82.5,-0.4,117.4,222,-95,-1162
17247,6.54,1.26,-0.93,-78.5,-9.7,113.8,176,-92,-1180
17248,7.06,1.62,-0.75,-70.6,-20.5,104.4,153,-90,-1185
17249,7.91,1.99,-1.03,-62.3,-27.4,86.2,128,-77,-1200
17250,8.24,2.20,-1.77,-56.0,-20.5,66.9,95,-92,-1212
17251,8.33,2.35,-2.06,-50.9,-4.7,50.3,72,-90,-1205
17252,8.61,2.81,-1.47,-39.3,4.0,34.5,52,-82,-1212
17253,9.20,3.41,-0.60,-17.6,-2.8,19.8,37,-70,-1223
17254,9.02,4.17,-0.62,9.7,-12.4,9.8,35,-77,-1210
17255,9.23,3.44,-1.77,31.8,-18.7,-9.1,45,-82,-1218
17256,10.25,3.16,-2.68,52.0,-11.7,-36.0,22,-107,-1223
17257,11.04,3.07,-3.63,67.3,6.6,-65.9,47,-125,-1215
17258,11.75,3.26,-3.67,78.9,28.5,-89.8,57,-132,-1207
17259,12.07,3.30,-3.12,87.3,43.8,-110.3,92,-125,-1200
17260,11.78,2.93,-2.93,90.5,53.6,-125.8,133,-112,-1185
17261,11.73,2.57,-3.07,91.0,56.7,-133.1,163,-112,-1157
17262,11.59,2.06,-3.17,89.0,49.8,-136.7,206,-105,-1147
17263,12.06,2.02,-3.04,88.8,28.9,-132.8,257,-107,-1140
17264,12.34,1.86,-3.20,87.4,1.3,-117.7,280,-125,-1111
17265,11.61,1.00,-3.65,68.4,-19.2,-80.0,333,-172,-1088
17266,10.49,0.55,-2.85,54.4,-7.3,-70.4,358,-195,-1081
17267,9.09,0.10,-2.16,44.1,7.5,-61.8,363,-222,-1061
17268,8.30,-0.18,-1.60,42.0,19.1,-59.9,376,-225,-1056
17269,7.05,-0.27,-1.24,46.1,21.2,-62.2,401,-225,-1040
17270,6.22,-0.73,-1.48,53.3,21.1,-68.2,408,-237,-1030
17271,5.81,-0.80,-1.43,60.4,17.5,-72.8,421,-250,-1017
17272,6.15,-0.83,-1.36,66.2,10.6,-74.2,428,-260,-1012
17273,6.87,-1.02,-1.39,67.1,3.4,-76.9,450,-275,-1015
17274,7.54,-1.23,-1.51,60.1,-0.7,-78.6,447,-307,-980
17275,8.05,-1.28,-1.64,46.7,-1.7,-74.9,462,-310,-966
17276,8.71,-1.25,-1.65,29.7,-2.3,-66.7,482,-333,-961
17277,9.14,-1.42,-1.92,11.3,-1.1,-55.1,490,-358,-948
17278,9.76,-1.50,-2.16,-6.4,0.4,-45.9,492,-366,-936
17279,10.46,-1.30,-2.18,-22.1,1.7,-39.6,532,-356,-928
17280,11.08,-1.04,-2.23,-34.6,1.5,-31.0,537,-358,-906
17281,11.54,-0.78,-2.33,-41.9,-0.2,-17.2,558,-346,-898
17282,11.53,-0.72,-2.69,-44.8,2.2,-0.5,578,-317,-890
17283,11.91,-0.27,-2.93,-40.7,7.2,14.5,586,-302,-882
17284,13.09,0.39,-2.43,-27.2,-0.6,17.6,588,-297,-877
17285,14.00,0.43,-2.45,-16.3,-15.0,12.1,586,-295,-880
17286,14.65,0.39,-2.80,-16.8,-20.4,14.7,591,-302,-877
17287,15.24,0.46,-3.07,-30.5,-16.9,32.1,581,-285,-877
17288,15.18,0.97,-3.47,-48.3,-10.0,64.4,573,-287,-896
17289,14.61,1.20,-3.62,-64.5,-4.1,92.1,563,-265,-893
17290,13.85,1.30,-3.56,-78.5,-4.5,107.8,535,-235,-931
17291,12.98,1.64,-2.88,-88.0,-6.4,119.4,527,-205,-948
17292,12.08,1.72,-1.83,-92.0,-11.0,126.6,505,-182,-987
17293,10.55,1.42,-1.62,-94.3,-13.7,128.6,467,-150,-995
17294,8.80,1.27,-1.74,-97.0,-14.8,128.9,437,-130,-1022
17295,8.12,0.83,-1.26,-98.9,-13.6,131.8,406,-107,-1025
17296,7.13,0.57,-1.05,-97.2,-15.7,128.5,376,-65,-1066
17297,6.47,0.49,-0.70,-94.7,-21.6,125.9,328,-52,-1088
17298,6.12,0.71,-0.61,-90.6,-30.7,128.3,297,-47,-1108
17299,6.36,0.98,-0.72,-85.8,-39.1,131.9,242,-25,-1116
17300,6.65,1.07,-1.07,-81.4,-42.4,130.1,211,-25,-1140
17301,7.14,1.45,-1.33,-75.7,-40.9,122.9,151,-25,-1147
17302,7.60,1.64,-1.63,-64.4,-36.9,109.8,123,-47,-1182
17303,8.14,1.81,-1.94,-51.6,-30.0,85.7,95,-40,-1167
17304,8.73,2.14,-1.94,-38.2,-18.9,59.0,72,-50,-1177
17305,9.21,2.57,-1.87,-24.1,-5.8,36.8,52,-47,-1177
17306,9.60,2.98,-1.80,-8.9,2.7,19.9,25,-50,-1185
17307,9.96,3.14,-2.06,6.5,7.0,0.5,25,-45,-1195
17308,10.14,3.19,-2.45,18.8,11.0,-24.6,42,-60,-1197
17309,10.06,3.14,-2.96,28.1,19.5,-48.7,42,-37,-1195
17310,10.04,3.08,-3.54,34.5,32.0,-68.8,65,-27,-1175
17311,10.13,3.31,-3.68,44.5,35.6,-75.6,90,-15,-1192
17312,10.90,3.63,-3.04,61.1,22.2,-77.4,116,-10,-1175
17313,11.64,3.48,-2.39,77.9,1.5,-85.0,138,-15,-1147
17314,12.55,2.94,-3.15,84.2,0.3,-110.4,196,-67,-1142
17315,12.90,2.56,-3.62,78.1,8.0,-119.3,227,-70,-1118
17316,12.96,2.45,-3.64,70.2,14.1,-119.2,260,-97,-1101
17317,12.72,2.22,-3.36,61.4,14.4,-110.7,307,-102,-1083
17318,11.81,1.76,-3.15,50.8,13.7,-97.5,346,-115,-1058
17319,10.58,1.21,-2.77,39.4,18.1,-82.3,373,-125,-1040
17320,8.72,0.74,-2.23,31.7,23.6,-70.2,391,-132,-1035
17321,7.41,0.37,-1.66,29.9,27.9,-63.2,411,-140,-1030
17322,6.35,0.11,-1.25,35.0,26.9,-60.7,432,-122,-1017
17323,5.69,-0.21,-1.01,45.5,24.3,-60.8,450,-142,-1007
17324,5.65,-0.71,-0.98,58.2,20.1,-65.2,455,-140,-1005
17325,6.05,-0.86,-1.16,67.9,13.2,-70.7,465,-145,-980
17326,6.65,-1.07,-1.76,73.6,7.2,-73.5,477,-180,-966
17327,7.30,-1.29,-2.34,73.3,4.6,-72.9,492,-212,-953
17328,8.29,-1.46,-2.34,67.6,4.2,-69.9,507,-227,-943
17329,8.76,-1.94,-2.47,53.4,8.8,-68.4,510,-255,-931
17330,8.98,-2.28,-2.59,32.9,17.3,-64.7,530,-260,-916
17331,9.46,-2.05,-2.32,13.3,20.5,-55.0,530,-260,-903
17332,9.92,-1.76,-2.24,-1.0,12.3,-43.0,543,-260,-887
17333,10.44,-1.73,-2.09,-12.2,1.1,-32.3,563,-257,-882
17334,11.18,-1.58,-2.08,-23.5,-3.8,-26.2,578,-262,-867
17335,11.50,-1.60,-2.50,-36.7,2.7,-22.9,603,-252,-850
17336,11.64,-1.58,-2.83,-50.3,17.2,-19.8,603,-255,-855
17337,13.08,-0.73,-2.31,-52.4,14.0,-10.9,631,-232,-830
17338,14.26,-0.50,-1.93,-50.9,-5.6,-4.1,643,-202,-835
17339,14.77,-0.57,-1.65,-58.6,-18.0,4.3,643,-185,-822
17340,15.40,-0.25,-1.13,-73.9,-23.9,24.0,657,-185,-825
17341,15.73,0.14,-1.27,-92.0,-28.6,54.7,670,-130,-806
17342,15.54,0.32,-1.74,-108.1,-30.7,84.6,667,-122,-830
17343,14.88,0.63,-1.56,-119.9,-31.9,105.1,652,-80,-840
17344,14.07,1.02,-0.95,-124.9,-38.2,118.9,626,-47,-867
17345,13.20,1.38,-0.26,-123.2,-49.5,131.7,603,-32,-898
17346,12.15,1.47,0.11,-117.6,-60.7,142.9,578,10,-923
17347,10.84,1.23,-0.22,-110.7,-63.8,149.5,537,17,-938
17348,9.74,0.89,-0.86,-105.0,-56.0,150.9,485,25,-977
17349,8.73,0.53,-1.31,-101.2,-40.7,144.6,445,47,-1010
17350,8.44,0.51,-1.24,-100.0,-27.4,129.1,393,70,-1040
17351,8.02,0.66,-1.31,-99.4,-18.9,116.0,368,90,-1073
17352,7.69,0.66,-1.04,-99.5,-13.8,111.8,312,102,-1073
17353,7.65,0.93,-0.45,-98.9,-15.1,112.3,292,130,-1096
17354,8.12,1.36,0.18,-94.7,-26.0,113.1,252,137,-1106
17355,8.77,1.83,0.51,-88.4,-44.6,114.4,211,142,-1131
17356,9.17,2.10,0.29,-82.5,-59.4,114.2,161,130,-1150
17357,10.02,2.57,-0.21,-77.9,-66.5,109.6,128,130,-1152
17358,11.06,3.08,-0.62,-72.5,-72.5,100.5,92,107,-1175
17359,11.29,3.29,-1.30,-68.6,-70.3,87.2,60,85,-1177
17360,11.28,3.51,-1.66,-65.4,-54.9,73.6,27,52,-1205
17361,10.79,3.69,-1.74,-60.4,-31.3,60.4,0,42,-1190
17362,10.10,3.86,-1.84,-47.7,-8.1,46.9,-5,40,-1215
17363,9.67,4.21,-2.19,12.7,-3.0,7.9,-45,30,-1207
17364,10.23,4.45,-2.11,46.1,-14.3,-5.4,-32,35,-1207
17365,11.08,4.49,-2.49,74.6,-18.2,-19.4,-45,7,-1223
17366,11.54,3.99,-3.27,91.7,-11.2,-42.8,-30,7,-1221
17367,11.91,3.36,-3.98,95.4,2.2,-66.5,-22,-10,-1205
17368,11.44,2.97,-4.51,89.7,20.7,-78.9,-17,-15,-1207
17369,10.71,2.81,-4.45,82.4,39.2,-79.1,5,-12,-1207
17370,10.01,2.78,-3.82,80.1,47.3,-78.4,35,-15,-1205
17371,9.11,2.41,-3.21,83.2,45.2,-84.5,60,-2,-1210
17372,8.01,1.78,-2.79,89.2,39.9,-97.2,77,22,-1192
17373,6.87,1.01,-2.56,94.9,37.2,-110.6,111,7,-1180
17374,6.52,0.53,-1.76,100.7,34.6,-121.2,158,15,-1170
17375,6.49,0.25,-1.22,106.9,27.0,-126.0,196,7,-1150
17376,6.51,0.12,-1.07,112.1,17.5,-127.5,227,-5,-1131
17377,6.69,-0.17,-1.35,113.6,10.2,-130.3,272,-25,-1121
17378,6.99,-0.39,-1.72,110.3,8.0,-132.7,305,-57,-1106
17379,7.71,-0.26,-1.86,107.5,4.9,-130.1,346,-90,-1078
17380,8.25,-0.49,-1.92,105.6,0.1,-129.0,366,-130,-1076
17381,8.64,-1.05,-1.94,98.9,-1.8,-131.7,396,-152,-1050
17382,9.47,-1.31,-1.63,85.5,2.1,-130.8,447,-172,-1005
17383,10.18,-1.49,-1.44,68.9,9.9,-121.8,480,-205,-977
17384,11.03,-1.76,-1.49,52.4,13.1,-110.9,505,-222,-971
17385,12.03,-2.04,-1.82,36.4,12.6,-101.5,527,-227,-941
17386,12.08,-2.58,-2.32,19.5,19.6,-92.3,543,-250,-916
17387,12.08,-2.82,-2.19,4.2,31.3,-80.3,586,-242,-896
17388,11.71,-2.94,-2.09,-7.7,43.6,-65.4,603,-240,-887
17389,11.62,-2.47,-2.37,-10.1,52.6,-49.0,623,-225,-875
17390,12.05,-2.06,-2.31,0.4,47.1,-39.8,638,-205,-860
17391,12.69,-1.83,-1.96,15.3,32.0,-40.5,647,-202,-850
17392,13.51,-1.56,-1.74,24.4,15.2,-42.1,657,-215,-837
17393,14.88,-0.94,-1.70,23.8,-1.3,-32.4,670,-220,-835
17394,15.96,-0.27,-2.13,14.6,-19.5,-7.3,670,-235,-817
17395,16.04,0.04,-3.14,-3.0,-28.0,29.2,670,-235,-817
17396,15.57,0.14,-4.22,-27.8,-21.1,65.1,655,-242,-842
17397,14.53,0.42,-4.53,-52.8,-7.8,93.6,647,-235,-852
17398,13.41,0.97,-3.77,-70.0,-0.1,116.5,618,-205,-877
17399,11.73,1.04,-2.95,-78.0,0.8,134.2,601,-182,-918
17400,10.27,0.95,-2.39,-79.3,-1.3,143.1,558,-132,-963
17401,8.78,0.84,-2.12,-74.3,-6.9,146.4,522,-117,-980
17402,7.57,0.71,-2.08,-64.8,-15.2,148.9,475,-100,-1010
17403,7.14,0.71,-1.80,-55.6,-26.4,147.3,437,-75,-1045
17404,6.56,0.73,-1.96,-51.1,-30.3,142.9,368,-67,-1058
17405,6.52,0.86,-2.00,-50.3,-27.3,140.4,328,-75,-1106
17406,6.68,1.27,-1.79,-50.4,-23.6,137.7,270,-60,-1137
17407,6.77,1.46,-1.80,-49.0,-21.8,130.5,220,-67,-1160
17408,7.20,1.80,-1.66,-45.7,-23.0,118.5,173,-65,-1180
17409,7.79,2.32,-1.41,-40.1,-26.4,104.7,138,-75,-1180
17410,8.27,2.59,-1.64,-33.0,-28.4,89.4,108,-67,-1197
17411,8.69,2.84,-2.01,-25.2,-29.0,69.5,67,-87,-1205
17412,9.30,3.35,-2.33,-8.2,-19.6,28.4,22,-110,-1202
17413,9.55,3.32,-2.39,1.0,-15.5,7.6,22,-115,-1226
17414,9.96,3.44,-2.70,10.4,-11.1,-15.3,5,-127,-1218
17415,9.95,3.24,-3.31,19.3,-3.5,-37.0,35,-125,-1223
17416,10.76,3.68,-3.19,32.5,-1.9,-55.4,40,-140,-1210
17417,11.66,3.99,-2.67,50.3,-7.5,-74.1,40,-147,-1212
17418,12.09,3.62,-3.04,63.0,-6.2,-98.9,92,-160,-1202
17419,12.34,3.22,-3.64,66.6,5.7,-121.7,123,-177,-1182
17420,12.35,2.82,-3.85,64.5,22.0,-133.1,163,-192,-1177
17421,12.60,2.86,-3.32,63.8,27.9,-131.1,208,-180,-1157
17422,12.72,2.75,-2.98,66.1,18.9,-122.4,230,-190,-1137
17423,12.43,2.37,-3.36,66.7,6.7,-111.3,272,-200,-1121
17424,11.50,1.96,-3.69,63.8,4.3,-100.1,295,-232,-1113
17425,10.02,1.32,-3.69,58.8,11.7,-93.0,323,-240,-1081
17426,8.79,0.84,-3.06,54.5,19.9,-91.8,348,-247,-1068
17427,7.65,0.46,-2.39,52.9,27.4,-92.3,371,-257,-1066
17428,6.80,0.08,-1.98,54.2,31.5,-95.3,396,-267,-1052
17429,6.28,-0.34,-1.75,57.1,33.9,-98.7,423,-255,-1027
17430,6.23,-0.82,-1.62,58.6,34.8,-102.9,450,-267,-1017
17431,6.49,-0.99,-1.55,59.0,32.6,-104.5,452,-287,-1015
17432,6.78,-1.18,-1.77,58.8,25.1,-102.7,482,-295,-975
17433,7.18,-1.43,-1.95,56.4,14.6,-97.1,500,-310,-943
17434,7.96,-1.75,-1.85,50.8,1.5,-88.3,525,-331,-961
17435,8.73,-2.04,-1.95,38.4,-7.8,-77.2,546,-346,-931
17436,9.32,-2.19,-2.32,19.8,-5.9,-64.7,563,-356,-896
17437,9.66,-2.23,-2.71,-1.5,6.6,-49.8,571,-368,-887
17438,10.10,-1.99,-2.70,-18.0,16.4,-35.8,591,-368,-896
17439,10.35,-1.85,-2.61,-26.6,17.3,-24.1,598,-361,-857
17440,10.70,-1.62,-2.44,-29.9,13.3,-15.2,606,-346,-880
17441,11.11,-1.31,-2.28,-28.9,10.2,-3.1,618,-343,-855
17442,11.58,-0.97,-2.59,-25.2,10.8,10.9,616,-321,-860
17443,12.72,-0.33,-2.83,-15.7,8.6,20.5,606,-317,-867
17444,13.88,0.21,-2.81,-4.7,-1.8,22.9,613,-310,-857
17445,14.47,0.08,-3.19,-3.2,-6.4,22.3,618,-312,-880
17446,15.10,0.21,-3.49,-13.4,-5.2,31.9,611,-310,-880
17447,15.66,0.71,-3.62,-27.8,-8.8,60.1,598,-310,-887
17448,15.23,0.91,-4.24,-42.1,-12.9,94.7,573,-295,-918
17449,14.42,1.05,-4.39,-54.9,-13.8,119.5,546,-265,-948
17450,13.58,1.37,-3.97,-63.6,-17.1,133.5,510,-260,-963
17451,13.29,1.85,-2.74,-66.4,-31.8,141.1,487,-255,-992
17452,11.77,2.40,-2.75,-66.2,-52.0,147.2,462,-240,-1017
17453,10.71,1.85,-2.72,-70.2,-61.4,151.5,396,-242,-1047
17454,9.37,1.32,-2.44,-78.2,-53.0,162.3,353,-240,-1063
17455,8.79,1.00,-1.91,-84.7,-44.0,163.7,323,-240,-1093
17456,7.98,0.91,-1.66,-89.0,-36.4,156.8,272,-247,-1128
17457,6.81,0.81,-1.64,-92.8,-25.3,151.2,217,-220,-1126
17458,6.81,0.98,-1.19,-94.2,-20.0,145.9,176,-215,-1160
17459,6.71,1.29,-1.25,-88.9,-22.5,142.0,148,-195,-1162
17460,6.46,1.33,-1.63,-78.8,-26.8,132.2,116,-197,-1190
17461,7.25,1.80,-1.25,-49.1,-39.5,93.5,25,-222,-1200
17462,7.62,2.17,-1.44,-33.8,-42.7,75.5,2,-235,-1212
17463,7.82,2.23,-1.87,-21.5,-33.8,59.6,-15,-242,-1207
17464,8.26,2.34,-1.95,-12.5,-16.6,39.2,-37,-272,-1221
17465,9.04,2.95,-1.74,-2.3,-1.5,16.0,-47,-262,-1215
17466,9.60,3.24,-1.85,10.3,7.0,-10.8,-47,-275,-1218
17467,9.80,3.08,-2.43,19.8,15.5,-39.5,-37,-262,-1221
